# GYRE 8.1 JCD GL6 w_osc=25 w_ctr=20 n_freq=2500 200-5500uHz ; MODE-A 1.5Msun Xc0.30
l n_pg freq_uHz
1 59 3790.534574
1 60 3853.708783
1 61 3916.892384
1 62 3980.109167
1 63 4043.392348
1 64 4106.769467
1 65 4170.258915
1 66 4233.868153
1 67 4297.591883
1 68 4361.418481
1 69 4425.337708
1 70 4489.340861
1 71 4553.414785
1 72 4617.538402
1 73 4681.690235
1 74 4745.855437
1 75 4810.023459
1 76 4874.189251
1 77 4938.359442
1 78 5002.543659
1 79 5066.741711
1 80 5130.949310
1 81 5195.164654
1 82 5259.384381
1 83 5323.605246
1 84 5387.829635
1 85 5452.057434
2 -1 205.247275
2 0 236.311321
2 1 270.863955
2 2 314.328946
2 3 368.107307
2 4 425.894878
2 5 452.134350
2 6 486.338803
2 7 546.305285
2 8 606.896344
2 9 667.904376
2 10 729.468271
2 11 791.726735
2 12 854.582802
2 13 917.662421
2 14 980.430177
2 15 1042.462098
2 16 1103.739382
2 17 1164.870049
2 18 1226.641616
2 19 1289.371647
2 20 1352.887328
2 21 1416.839263
2 22 1480.916520
2 23 1544.914123
2 24 1608.712124
2 25 1672.278214
2 26 1735.597251
2 27 1798.651863
2 28 1861.389368
2 29 1923.612209
2 30 1984.499914
2 31 2048.018812
2 32 2111.711917
2 33 2175.558550
2 34 2239.512650
2 35 2303.523428
2 36 2367.538559
2 37 2431.508252
2 38 2495.379714
2 39 2559.096728
2 40 2622.609154
2 41 2685.893586
2 42 2748.973529
2 43 2811.914456
2 44 2874.787422
2 45 2937.640474
2 46 3000.490632
2 47 3063.334218
2 48 3126.172554
2 49 3189.035256
2 50 3251.963924
2 51 3314.986957
2 52 3378.111949
2 53 3441.325853
2 54 3504.604381
2 55 3567.928869
2 56 3631.288147
2 57 3694.671107
2 58 3758.066962
2 59 3821.465840
2 60 3884.861503
2 61 3948.264036
2 62 4011.700437
2 63 4075.198543
2 64 4138.778068
2 65 4202.449291
2 66 4266.210173
2 67 4330.048602
2 68 4393.951039
2 69 4457.906958
2 70 4521.905540
2 71 4585.929319
2 72 4649.956511
2 73 4713.970290
2 74 4777.960400
2 75 4841.920623
2 76 4905.854442
2 77 4969.775309
2 78 5033.692061
2 79 5097.604799
2 80 5161.514370
2 81 5225.423152
2 82 5289.331252
2 83 5353.242416
2 84 5417.163601
2 85 5481.093426
3 -2 207.656586
3 -1 226.727920
3 0 265.392105
3 1 286.195775
3 2 330.113795
3 3 387.670892
3 4 447.257877
3 5 507.647051
3 6 550.121148
3 7 568.588084
3 8 629.558146
3 9 690.976679
3 10 752.985926
3 11 815.686668
3 12 878.853296
3 13 942.046062
3 14 1004.715315
3 15 1066.560408
3 16 1127.829887
3 17 1189.281315
3 18 1251.567423
3 19 1314.793898
3 20 1378.676491
3 21 1442.868600
3 22 1507.085924
3 23 1571.163325
3 24 1635.018873
3 25 1698.637705
3 26 1762.007049
3 27 1825.092867
3 28 1887.810397
3 29 1949.653578
3 30 2011.659610
3 31 2075.405243
3 32 2139.318683
3 33 2203.363490
3 34 2267.489485
3 35 2331.643139
3 36 2395.771587
3 37 2459.823265
3 38 2523.742053
3 39 2587.472245
3 40 2650.971431
3 41 2714.235779
3 42 2777.310151
3 43 2840.268472
3 44 2903.173471
3 45 2966.059661
3 46 3028.932857
3 47 3091.787972
3 48 3154.639363
3 49 3217.526382
3 50 3280.487796
3 51 3343.543326
3 52 3406.691997
3 53 3469.914722
3 54 3533.189395
3 55 3596.503461
3 56 3659.847940
3 57 3723.213164
3 58 3786.590415
3 59 3849.971638
3 60 3913.357891
3 61 3976.769724
3 62 4040.238189
3 63 4103.789103
3 64 4167.439155
3 65 4231.194296
3 66 4295.047725
3 67 4358.986137
3 68 4422.997711
3 69 4487.072594
3 70 4551.197021
3 71 4615.349530
3 72 4679.508222
3 73 4743.658072
3 74 4807.788703
3 75 4871.895193
3 76 4935.984354
3 77 5000.066693
3 78 5064.143225
3 79 5128.210576
3 80 5192.267913
3 81 5256.313182
3 82 5320.344248
3 83 5384.364691
3 84 5448.376426
